Date,Portfolio_value,Portfolio_value_without_options,Portfolio_cash,Neto_coverage_ratio
1968-02-10,9267253.357167746311622671782970428466796875,9527201.335845250,14981201.45584524609148502349853515625,0.809054034922955093531512375
1968-02-11,9267253.357167746311622671782970428466796875,9527201.335845250,14981201.45584524609148502349853515625,0.809054034922955093531512375
1968-02-12,9267253.357167746311622671782970428466796875,9527201.335845250,14981201.45584524609148502349853515625,0.809054034922955093531512375
1968-02-13,9298453.387167746311622671782970428466796875,9589601.395845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-14,9322153.417167746311622671782970428466796875,9637001.45584525,14981201.45584524609148502349853515625,0.809054034922955093531512375
1968-02-15,9285253.327167746311622671782970428466796875,9563201.275845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-16,9285253.327167746311622671782970428466796875,9563201.275845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-17,9285253.327167746311622671782970428466796875,9563201.275845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-18,9285253.327167746311622671782970428466796875,9563201.275845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-19,9295453.447167747311622671782970428466796875,9583601.515845251,14981201.45584524609148502349853515625,0.809054034922955093531512375
1968-02-20,9284953.477167746311622671782970428466796875,9562601.575845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-21,9257053.477167746311622671782970428466796875,9506801.575845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-22,9257053.477167746311622671782970428466796875,9506801.575845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-23,9257053.477167746311622671782970428466796875,9506801.575845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-24,9257053.477167746311622671782970428466796875,9506801.575845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-25,9257053.477167746311622671782970428466796875,9506801.575845250,14981201.45584524609148502349853515625,0.80905403492295521786367323126
1968-02-26,9267553.447167746311622671782970428466796875,9527801.515845250,14981201.45584524609148502349853515625,0.809054034922955093531512375
1968-02-27,10233243.188851956217283420264720916748046875,10430540.85340046,14037740.85340046323835849761962890625,0.8635321730180005143315877086
1968-02-28,10226243.208851956217283420264720916748046875,10416540.893400460,14037740.85340046323835849761962890625,0.8635321730180005143315877086
1968-02-29,10235243.148851956217283420264720916748046875,10434540.773400460,14037740.85340046323835849761962890625,0.86353217301800064701997173583
1968-03-01,10249643.168851956217283420264720916748046875,10463340.813400460,14037740.85340046323835849761962890625,0.8635321730180005143315877086
1968-03-02,10249643.168851956217283420264720916748046875,10463340.813400460,14037740.85340046323835849761962890625,0.8635321730180005143315877086
1968-03-03,10249643.168851956217283420264720916748046875,10463340.813400460,14037740.85340046323835849761962890625,0.8635321730180005143315877086
1968-03-04,11205132.9430079073523616790771484375,11321420.918450410,13103620.93845040537416934967041015625,0.926379127225113222385117
1968-03-05,11217032.9730079073523616790771484375,11345220.978450410,13103620.93845040537416934967041015625,0.926379127225113222385117
1968-03-06,9464297.9330079573523616790771484375,9594485.908450460,11348885.92845045961439609527587890625,0.91499606075151406396385095
1968-03-07,9464297.9330079573523616790771484375,9563685.888450460,11348885.92845045961439609527587890625,0.91635302302050591066576997370
1968-03-08,9464297.9330079573523616790771484375,9566885.968450460,11348885.92845045961439609527587890625,0.91621203649459592357938104
1968-03-09,9464297.9330079573523616790771484375,9566885.968450460,11348885.92845045961439609527587890625,0.91621203649459592357938104
1968-03-10,9464297.9330079573523616790771484375,9566885.968450460,11348885.92845045961439609527587890625,0.91621203649459592357938104
1968-03-11,9464297.9330079573523616790771484375,9568285.948450460,11348885.92845045961439609527587890625,0.9161503573126558214414757797
1968-03-12,9464297.9330079573523616790771484375,9546285.988450460,11348885.92845045961439609527587890625,0.91711961368454540005863731494
1968-03-13,9464297.9330079573523616790771484375,9544285.868450460,11348885.92845045961439609527587890625,0.9172077333472422888022143162
1968-03-14,9464297.9330079573523616790771484375,9553885.92845046,11348885.92845045961439609527587890625,0.91678478169980646775095754447
1968-03-15,9464297.9330079573523616790771484375,9582485.92845046,11348885.92845045961439609527587890625,0.91552474612537608170073159969
1968-03-16,9464297.9330079573523616790771484375,9582485.92845046,11348885.92845045961439609527587890625,0.91552474612537608170073159969
1968-03-17,9464297.9330079573523616790771484375,9582485.92845046,11348885.92845045961439609527587890625,0.91552474612537608170073159969
1968-03-18,9464297.9330079573523616790771484375,9566685.908450460,11348885.92845045961439609527587890625,0.91622085057561073292176289
1968-03-19,9464297.9330079573523616790771484375,9557086.008450460,11348885.92845045961439609527587890625,0.91664379517389664479038333143
1968-03-20,9464297.9330079573523616790771484375,9569085.968450460,11348885.92845045961439609527587890625,0.91611511068117820157551750
1968-03-21,9464297.9330079573523616790771484375,9569285.868450460,11348885.92845045961439609527587890625,0.9161063036493136296674014274
1968-03-22,9464297.9330079573523616790771484375,9582285.888450460,11348885.92845045961439609527587890625,0.91553355932524698826946918444
1968-03-23,9464297.9330079573523616790771484375,9582285.888450460,11348885.92845045961439609527587890625,0.91553355932524698826946918444
1968-03-24,9464297.9330079573523616790771484375,9582285.888450460,11348885.92845045961439609527587890625,0.91553355932524698826946918444
1968-03-25,9464297.9330079573523616790771484375,9580485.968450460,11348885.92845045961439609527587890625,0.91561285873892273301004282
1968-03-26,9464297.9330079573523616790771484375,9582285.888450460,11348885.92845045961439609527587890625,0.91553355932524698826946918444
1968-03-27,9464297.9330079573523616790771484375,9570285.92845046,11348885.92845045961439609527587890625,0.91606224381796526735852028942
1968-03-28,9464297.9330079573523616790771484375,9555685.848450460,11348885.92845045961439609527587890625,0.91670548228613055888456917975
1968-03-29,9464297.9330079573523616790771484375,9557485.92845046,11348885.92845045961439609527587890625,0.91662617582330474083554448848
1968-03-30,9464297.9330079573523616790771484375,9557485.92845046,11348885.92845045961439609527587890625,0.91662617582330474083554448848
1968-03-31,9464297.9330079573523616790771484375,9557485.92845046,11348885.92845045961439609527587890625,0.91662617582330474083554448848
1968-04-01,11332046.522079900,11298146.522079900,11298146.52207989990711212158203125,1.00300049215450954132665514
1968-04-02,11300025.827141588755895532667636871337890625,11290393.278451090,13139993.338451094925403594970703125,0.93342462682685667443606531807
1968-04-03,11300025.827141598755895532667636871337890625,11287193.358451100,13139993.338451094925403594970703125,0.933546389445663879262448360
1968-04-04,11300025.827141588755895532667636871337890625,11270593.318451090,13139993.338451094925403594970703125,0.9341780503442818031994218023
1968-04-05,11301825.747141598755895532667636871337890625,11263193.418451100,13139993.338451094925403594970703125,0.93459660991720830587622309077
1968-04-06,11301825.747141598755895532667636871337890625,11263193.418451100,13139993.338451094925403594970703125,0.93459660991720830587622309077
1968-04-07,11301825.747141598755895532667636871337890625,11263193.418451100,13139993.338451094925403594970703125,0.93459660991720830587622309077
1968-04-08,11300025.827141588755895532667636871337890625,11274193.318451090,13139993.338451094925403594970703125,0.9340410639734643444072463638
1968-04-09,11300025.827141588755895532667636871337890625,11274193.318451090,13139993.338451094925403594970703125,0.9340410639734643444072463638
1968-04-10,11312925.757141588755895532667636871337890625,11240993.398451100,13139993.338451094925403594970703125,0.9362861100126945255733285942
1968-04-11,11320125.767141598755895532667636871337890625,11226593.378451100,13139993.338451094925403594970703125,0.93738200250130494875045
1968-04-12,11320125.767141598755895532667636871337890625,11226593.378451100,13139993.338451094925403594970703125,0.93738200250130494875045
1968-04-13,11320125.767141598755895532667636871337890625,11226593.378451100,13139993.338451094925403594970703125,0.93738200250130494875045
1968-04-14,11320125.767141598755895532667636871337890625,11226593.378451100,13139993.338451094925403594970703125,0.93738200250130494875045
1968-04-15,11328725.777141588755895532667636871337890625,11209393.358451100,13139993.338451094925403594970703125,0.9386909849000758633820708002
1968-04-16,11329325.747141598755895532667636871337890625,11208193.418451100,13139993.338451094925403594970703125,0.93878230458107510230380593571
1968-04-17,11329625.817141588755895532667636871337890625,11207593.278451090,13139993.338451094925403594970703125,0.938827977359176617040903157
1968-04-18,11331525.767141598755895532667636871337890625,11203793.378451100,13139993.338451094925403594970703125,0.93911716319832609345134
1968-04-19,11334225.807141588755895532667636871337890625,11198393.298451090,13139993.338451094925403594970703125,0.93952812839906162294063585945
1968-04-20,11334225.807141588755895532667636871337890625,11198393.298451090,13139993.338451094925403594970703125,0.93952812839906162294063585945
1968-04-21,11334225.807141588755895532667636871337890625,11198393.298451090,13139993.338451094925403594970703125,0.93952812839906162294063585945
1968-04-22,11321925.767141598755895532667636871337890625,11222993.378451100,13139993.338451094925403594970703125,0.93765597524293986633480
1968-04-23,12276515.566120788755895532667636871337890625,12202883.07743029,14116483.077430285513401031494140625,0.94029674492030627340979178712
1968-04-24,12276515.566120788755895532667636871337890625,12184083.017430290,14116483.077430285513401031494140625,0.94096263528042225352952088227
1968-04-25,12276515.566120788755895532667636871337890625,12178083.117430290,14116483.077430285513401031494140625,0.94117514926025308227121596949
1968-04-26,12276515.566120788755895532667636871337890625,12184083.017430290,14116483.077430285513401031494140625,0.94096263528042225352952088227
1968-04-27,12276515.566120788755895532667636871337890625,12184083.017430290,14116483.077430285513401031494140625,0.94096263528042225352952088227
1968-04-28,12276515.566120788755895532667636871337890625,12184083.017430290,14116483.077430285513401031494140625,0.94096263528042225352952088227
1968-04-29,12276515.566120788755895532667636871337890625,12172283.097430290,14116483.077430285513401031494140625,0.941380583573041397816180922
1968-04-30,12276515.566120778755895532667636871337890625,12157083.057430290,14116483.077430285513401031494140625,0.9419189627116917757144865058
1968-05-01,12276105.340988098755895532667636871337890625,12219072.882297600,14168272.862297601997852325439453125,0.93808701889598218908066699272
1968-05-02,12271005.320988098755895532667636871337890625,12208872.842297600,14168272.862297601997852325439453125,0.93808701889598218908066699272
